TimePoint,NO,NO2,NOx,SO2,CO,O3,PM10,PM2.5,BC,Visibility,WindD,WindS,Temperature,Humidity,Pressure
2013-02-07 19:00:00,1.23,18.39,19.75,15.88,2.07,19.06,82.33,39.4,6.246,9.25,199.59,0.05,-6.11,51.66,1030.48
2013-02-07 20:00:00,1.01,17.46,18.59,15.84,2.17,19.04,82.52,43.57,5.125,8.66,165.68,0.05,-5.96,51.4,1030.94
2013-02-07 21:00:00,1.08,12.83,13.97,15.06,2.12,22.34,77.1,43.09,4.826,8.8,256.27,0.27,-6.04,51.34,1031.56
2013-02-07 22:00:00,0.8,12.47,13.33,15.62,2.18,21.63,73.06,46.1,5.039,7.79,246.97,0.36,-6.16,52.58,1032.16
2013-02-07 23:00:00,0.85,12.46,13.35,13.82,2.19,20.04,73.94,46.0,4.842,7.84,256.37,0.17,-5.92,54.93,1031.83
2013-02-08 00:00:00,0.82,10.85,11.68,13.45,2.3,19.57,82.67,52.33,5.827,7.05,241.63,0.39,-6.26,58.42,1031.44
2013-02-08 01:00:00,0.89,11.32,12.24,11.64,2.29,17.55,88.45,56.31,5.879,6.32,226.32,0.24,-6.34,61.87,1031.16
2013-02-08 02:00:00,1.04,12.07,13.14,11.56,2.65,14.95,103.49,66.6,6.574,5.08,126.69,0.11,-6.55,65.02,1030.12
2013-02-08 03:00:00,0.81,8.9,9.71,11.43,2.47,16.54,85.83,60.2,6.172,5.67,273.96,0.31,-6.67,64.94,1030.38
2013-02-08 04:00:00,1.23,9.62,10.88,11.87,2.4,15.45,82.86,54.1,5.569,5.83,282.7,0.33,-6.87,65.57,1029.96
2013-02-08 05:00:00,0.89,9.6,10.55,12.19,2.41,14.26,86.56,55.03,5.531,5.71,266.41,0.42,-6.99,67.18,1029.39
2013-02-08 06:00:00,0.92,9.7,10.66,12.64,2.41,13.33,86.82,55.28,5.811,5.89,259.45,0.44,-6.63,67.78,1029.79
2013-02-08 07:00:00,1.82,12.04,13.96,14.17,2.46,11.36,94.79,56.06,6.586,6.05,250.86,0.44,-5.98,68.21,1030.3
2013-02-08 08:00:00,3.99,13.1,17.23,15.88,2.29,11.96,88.29,45.49,5.083,7.06,239.24,0.36,-5.27,66.6,1029.94
2013-02-08 09:00:00,3.66,10.37,14.12,15.12,2.05,18.9,63.17,28.68,3.816,9.64,227.41,0.69,-4.44,51.2,1029.34
2013-02-08 10:00:00,3.84,9.11,13.06,13.22,1.92,23.51,66.48,25.34,2.96,10.99,204.21,0.77,-3.81,40.36,1029.17
2013-02-08 11:00:00,3.52,7.13,10.71,12.83,1.86,25.98,61.68,22.0,2.882,11.88,205.1,0.9,-3.26,39.55,1028.5
2013-02-08 12:00:00,3.89,8.18,12.17,16.4,1.88,26.31,67.24,23.9,3.229,11.41,216.33,1.08,-2.56,41.35,1027.26
2013-02-08 13:00:00,2.37,5.04,7.45,12.8,1.73,29.49,45.05,18.31,2.406,14.06,224.2,1.24,-1.75,35.7,1025.9
2013-02-08 14:00:00,2.05,4.16,6.24,9.02,1.69,29.78,43.01,12.14,1.89,14.63,224.21,1.26,-1.03,34.07,1024.65
2013-02-08 15:00:00,1.97,5.27,7.3,10.1,1.74,27.91,50.62,16.36,1.942,14.16,229.81,1.1,-0.72,36.66,1024.01
2013-02-08 16:00:00,1.91,8.32,10.29,9.54,1.78,24.88,59.93,19.65,2.5,13.17,217.89,0.91,-1.08,41.34,1023.2
2013-02-08 17:00:00,1.95,13.34,15.43,10.04,1.84,20.53,80.73,28.87,3.246,11.4,219.41,0.92,-1.7,46.69,1022.76
2013-02-08 18:00:00,2.47,18.8,21.36,11.88,1.98,15.44,98.75,37.95,4.43,9.45,231.47,0.72,-2.28,50.57,1022.56
2013-02-08 19:00:00,1.68,20.76,22.58,17.56,2.4,12.54,134.31,74.42,6.782,5.58,224.76,0.12,-2.48,54.53,1022.42
2013-02-08 20:00:00,1.43,14.54,16.06,14.75,2.17,15.51,98.42,49.43,5.307,7.84,233.22,0.7,-3.19,57.23,1022.27
2013-02-08 21:00:00,1.65,12.72,14.43,11.71,2.01,16.01,86.94,43.79,5.086,8.19,230.48,0.66,-3.62,58.32,1021.99
2013-02-08 22:00:00,1.01,9.43,10.5,9.4,1.95,17.04,77.18,43.92,4.699,8.44,241.38,0.49,-3.8,59.0,1021.71
2013-02-08 23:00:00,0.98,8.82,9.86,8.2,2.03,16.77,76.28,47.07,5.36,7.77,240.38,0.38,-3.87,60.29,1021.53
2013-02-09 00:00:00,0.89,6.88,7.83,7.24,2.0,17.92,72.99,46.41,5.984,7.74,239.25,0.54,-4.15,60.99,1020.58
2013-02-09 01:00:00,0.89,6.47,7.38,7.23,2.04,17.24,72.76,48.24,5.79,7.49,240.45,0.59,-4.27,61.52,1020.12
2013-02-09 02:00:00,0.9,6.55,7.48,6.72,2.07,15.74,73.82,49.77,5.707,7.17,246.56,0.71,-4.32,64.85,1019.56
2013-02-09 03:00:00,0.93,6.01,6.99,5.84,2.04,14.79,76.39,51.27,6.005,6.71,241.78,1.12,-4.41,70.26,1018.72
2013-02-09 04:00:00,1.04,6.66,7.71,5.5,2.12,13.19,78.36,56.26,6.044,5.77,237.77,0.7,-4.45,75.16,1017.99
2013-02-09 05:00:00,1.13,7.75,8.86,5.96,2.16,11.5,82.01,59.81,6.324,4.95,238.49,0.84,-4.42,79.92,1017.14
2013-02-09 06:00:00,1.32,9.36,10.69,6.22,2.2,9.18,87.52,61.15,6.679,4.25,236.8,0.64,-4.52,83.38,1016.88
2013-02-09 07:00:00,2.08,9.26,11.37,7.05,2.25,8.74,88.37,62.94,6.845,3.99,242.74,0.82,-4.79,86.31,1016.82
2013-02-09 08:00:00,4.0,8.15,12.24,10.6,2.28,10.04,102.4,72.05,7.376,4.05,234.71,1.19,-4.0,83.94,1016.58
2013-02-09 09:00:00,6.3,8.64,15.15,14.8,2.32,12.03,126.65,85.08,7.96,3.9,228.53,1.55,-2.68,79.75,1016.25
2013-02-09 10:00:00,9.61,12.09,21.86,23.87,2.46,13.76,157.39,104.88,7.912,3.52,232.08,1.25,-0.77,74.43,1015.76
2013-02-09 11:00:00,10.52,14.93,25.62,44.1,2.56,17.17,181.4,126.02,7.74,3.23,225.42,1.43,1.0,69.85,1015.15
2013-02-09 12:00:00,9.45,15.83,25.41,46.84,2.42,19.52,184.36,133.44,7.497,3.1,229.82,1.53,2.75,66.02,1014.36
2013-02-09 13:00:00,9.1,18.19,27.45,45.69,2.42,21.02,190.95,139.24,6.906,3.17,228.9,1.29,4.45,61.75,1013.33
2013-02-09 14:00:00,6.8,17.69,24.65,47.48,2.37,23.93,194.67,140.3,6.645,3.3,218.06,1.04,5.66,60.4,1012.5
2013-02-09 15:00:00,3.91,15.41,19.44,34.13,2.34,26.52,178.86,123.49,5.925,3.35,218.13,0.82,6.36,59.96,1012.26
2013-02-09 16:00:00,2.81,16.36,19.25,27.79,2.41,25.83,174.85,120.56,6.362,3.31,219.52,0.78,5.96,61.91,1012.26
2013-02-09 17:00:00,5.65,30.32,36.05,58.81,3.45,14.65,313.69,216.49,10.559,2.26,95.08,0.24,5.09,65.75,1012.56
2013-02-09 18:00:00,6.23,40.45,46.67,72.96,3.36,5.49,528.47,353.64,10.912,1.78,77.26,0.51,3.9,71.44,1013.45
2013-02-09 19:00:00,4.64,35.68,40.38,75.33,3.3,6.23,637.43,466.19,11.553,1.64,50.08,0.75,3.41,73.68,1014.67
2013-02-09 20:00:00,12.15,35.75,47.99,48.29,3.47,6.52,330.88,244.9,11.427,1.61,42.35,1.05,2.08,78.43,1015.17
2013-02-09 21:00:00,43.81,50.3,94.35,74.28,3.85,2.36,360.18,278.98,13.212,1.2,40.42,1.23,0.74,81.52,1015.73
2013-02-09 22:00:00,30.86,50.09,81.2,70.98,3.79,2.24,347.76,271.01,13.312,1.22,32.5,1.25,0.11,81.83,1016.3
2013-02-09 23:00:00,20.77,49.77,70.64,76.62,3.75,2.25,368.35,284.42,13.074,1.19,34.15,1.2,-0.29,80.34,1016.61
2013-02-10 00:00:00,14.33,51.43,65.77,80.68,3.53,2.5,442.73,331.76,12.772,1.27,37.27,1.49,-0.68,78.25,1016.54
2013-02-10 01:00:00,9.8,48.68,58.44,66.18,3.4,3.2,342.87,267.98,11.928,1.34,37.37,1.38,-0.83,77.25,1016.72
2013-02-10 02:00:00,8.97,45.67,54.57,68.39,3.85,2.97,354.18,277.46,12.308,1.2,38.07,1.18,-1.05,78.27,1016.69
2013-02-10 03:00:00,2.31,38.38,40.68,63.07,4.0,4.14,378.25,300.06,12.398,1.09,51.01,1.25,-1.25,79.38,1016.44
2013-02-10 04:00:00,1.73,34.34,36.15,65.48,3.94,6.65,391.4,301.85,13.075,1.17,40.19,1.54,-1.07,78.05,1016.46
2013-02-10 05:00:00,5.89,40.41,46.3,77.86,3.87,4.09,414.71,313.64,14.038,1.19,45.17,1.63,-1.03,75.44,1016.95
2013-02-10 06:00:00,2.07,32.64,34.78,78.36,3.67,8.48,480.7,336.42,12.642,1.26,35.72,1.87,-1.06,72.75,1017.7
2013-02-10 07:00:00,19.16,38.51,57.77,73.72,3.41,3.95,470.82,352.93,12.749,1.15,44.42,1.67,-1.08,75.29,1018.38
2013-02-10 08:00:00,28.93,38.2,67.34,79.83,4.22,2.92,482.36,377.89,13.753,0.99,31.49,1.31,-1.15,76.31,1019.46
2013-02-10 09:00:00,9.32,34.17,43.52,70.1,3.79,4.66,409.32,304.06,12.738,1.19,31.95,1.52,-1.07,75.34,1020.15
2013-02-10 10:00:00,15.27,36.02,51.39,63.16,3.56,3.86,369.93,273.68,12.384,1.09,44.02,1.71,-1.1,78.27,1020.76
2013-02-10 11:00:00,12.48,34.78,47.33,68.81,3.85,5.14,374.11,291.78,12.553,0.84,43.89,1.62,-1.34,84.29,1020.87
2013-02-10 12:00:00,16.61,36.82,53.54,70.22,3.82,4.39,376.23,306.0,12.723,0.69,45.03,1.82,-1.67,87.37,1020.77
2013-02-10 13:00:00,23.97,36.14,60.29,64.51,3.92,3.99,382.66,319.79,12.922,0.61,30.22,1.43,-1.8,89.22,1020.64
2013-02-10 14:00:00,31.66,38.05,69.94,70.13,4.2,3.91,370.12,311.2,12.394,0.55,30.88,1.87,-1.89,91.2,1020.56
2013-02-10 15:00:00,15.57,37.35,53.0,67.03,4.13,4.53,294.16,248.3,11.343,0.68,34.61,1.73,-1.88,91.8,1020.89
2013-02-10 16:00:00,12.28,42.33,54.59,66.08,4.03,4.42,224.11,185.22,9.682,1.0,35.08,1.24,-1.67,90.85,1021.01
2013-02-10 17:00:00,21.58,47.52,69.18,66.84,3.95,2.28,225.06,182.5,9.569,1.46,3.14,1.33,-1.17,80.23,1020.98
2013-02-10 18:00:00,7.2,39.51,46.72,67.66,3.77,6.23,209.58,168.71,9.206,1.78,354.11,1.67,-0.85,75.14,1021.86
2013-02-10 19:00:00,3.46,30.96,34.51,57.84,3.67,11.6,194.52,153.18,8.049,2.14,5.14,1.6,-0.58,69.2,1022.79
2013-02-10 20:00:00,2.24,33.4,35.68,52.4,3.52,9.67,200.91,158.06,8.539,2.24,3.54,1.4,-0.4,67.0,1023.5
2013-02-10 21:00:00,1.77,33.94,35.74,52.19,3.34,8.68,193.9,152.27,7.597,2.31,8.74,1.1,-0.29,66.63,1024.14
2013-02-10 22:00:00,1.82,35.8,37.68,53.57,3.37,6.68,195.15,153.75,8.101,2.28,359.04,1.08,-0.25,66.5,1024.88
2013-02-10 23:00:00,1.38,29.93,31.41,52.52,3.48,9.54,204.45,160.59,7.572,2.2,2.91,0.86,-0.28,65.89,1024.91
2013-02-11 00:00:00,2.85,36.4,39.3,54.75,3.51,5.34,222.11,174.62,8.459,2.16,22.59,0.82,-0.18,64.49,1024.66
2013-02-11 01:00:00,6.7,40.46,47.12,61.98,3.84,2.7,238.02,186.45,7.943,2.03,36.12,0.95,-0.25,63.85,1024.23
2013-02-11 02:00:00,6.64,38.89,45.54,58.28,3.74,2.75,243.5,189.98,9.059,2.01,14.58,1.11,-0.3,64.54,1024.87
2013-02-11 03:00:00,17.54,39.59,57.22,54.13,3.73,2.33,235.1,184.51,8.439,2.05,52.39,0.88,-0.35,64.29,1024.01
2013-02-11 04:00:00,16.68,34.75,51.52,41.01,3.14,5.5,180.2,143.27,7.593,2.57,57.18,0.74,-0.48,65.03,1023.98
2013-02-11 05:00:00,1.53,12.61,14.16,25.16,2.77,17.83,113.18,85.13,4.897,3.25,66.72,0.68,-0.67,65.5,1024.26
2013-02-11 06:00:00,1.36,9.56,10.92,23.56,2.86,17.99,119.18,87.6,5.708,2.84,84.08,0.65,-1.12,70.84,1023.94
2013-02-11 07:00:00,2.15,11.84,14.02,27.8,2.69,16.13,116.17,82.08,5.358,3.29,29.87,0.47,-0.94,70.35,1024.19
2013-02-11 08:00:00,1.57,12.14,13.79,22.37,2.57,16.96,101.29,63.24,4.331,3.8,29.12,0.53,-0.82,67.41,1024.92
2013-02-11 09:00:00,2.24,11.85,14.18,23.46,2.74,17.42,100.38,60.55,4.086,4.11,65.62,0.74,-0.74,65.56,1025.12
2013-02-11 10:00:00,2.97,10.79,13.85,28.8,2.51,19.01,91.33,56.22,4.166,4.61,56.52,0.6,-0.64,64.81,1024.96
2013-02-11 11:00:00,4.9,17.51,22.53,38.25,3.07,15.14,131.18,88.79,6.218,3.84,94.93,0.5,-0.44,65.69,1024.95
2013-02-11 12:00:00,4.08,15.89,20.09,29.25,2.63,15.35,,,4.403,3.84,100.85,0.42,-0.17,68.0,1023.97
2013-02-11 13:00:00,5.11,18.71,23.96,30.18,2.66,14.0,86.14,60.08,4.669,3.82,97.27,0.35,0.03,66.91,1023.08
2013-02-11 14:00:00,9.94,29.58,39.63,32.59,2.64,8.4,107.47,68.41,4.503,3.88,96.31,0.45,0.13,62.68,1022.31
2013-02-11 15:00:00,7.18,29.7,36.95,28.28,2.52,9.79,96.49,61.38,3.897,3.37,92.06,0.53,-0.44,67.86,1022.12
2013-02-11 16:00:00,24.53,41.27,65.91,30.06,2.57,2.72,107.39,78.42,4.907,1.2,67.68,0.57,-1.61,86.0,1021.92
2013-02-11 17:00:00,37.99,44.48,82.72,31.75,2.58,1.55,93.38,79.72,7.341,0.82,93.58,0.36,-2.09,93.94,1022.09
2013-02-11 18:00:00,26.71,43.02,69.87,27.35,2.57,1.59,77.73,69.4,4.171,0.64,88.68,0.22,-2.21,96.22,1022.52
2013-02-11 19:00:00,3.25,30.48,33.8,21.89,2.39,6.97,63.07,58.12,3.609,0.92,84.83,0.24,-2.55,97.46,1023.04
2013-02-11 20:00:00,2.16,20.44,22.71,21.08,2.42,12.2,67.85,61.76,3.623,0.96,86.77,0.25,-2.62,97.9,1023.13
2013-02-11 21:00:00,1.76,17.08,18.93,22.74,2.44,13.36,66.14,59.51,3.82,1.31,108.01,0.05,-2.46,97.67,1023.07
2013-02-11 22:00:00,1.42,9.98,11.41,20.51,2.48,17.27,67.55,62.03,3.844,1.42,251.35,0.28,-2.5,96.73,1022.89
2013-02-11 23:00:00,1.29,9.13,10.41,17.96,2.51,17.22,66.58,61.53,3.728,1.49,228.18,0.19,-2.55,97.07,1022.41
2013-02-12 00:00:00,1.26,12.2,13.5,14.74,2.5,13.52,61.7,53.54,3.612,1.29,253.67,0.37,-3.07,97.61,1021.48
2013-02-12 01:00:00,1.28,19.29,20.7,15.41,2.74,8.5,60.56,43.93,3.91,1.12,239.4,0.25,-2.85,98.44,1021.45
2013-02-12 02:00:00,1.37,22.4,23.82,17.17,2.94,6.44,67.1,53.7,4.17,1.08,236.81,0.57,-2.92,98.92,1020.95
2013-02-12 03:00:00,5.19,25.97,31.28,21.43,3.18,4.61,69.8,51.12,5.045,1.06,246.58,0.63,-3.04,99.56,1020.58
2013-02-12 04:00:00,2.45,24.52,27.06,39.38,3.35,4.57,70.17,50.66,4.667,0.56,269.2,1.04,-3.31,100.0,1020.06
2013-02-12 05:00:00,8.96,29.85,38.95,109.68,4.02,2.03,69.96,60.2,5.921,0.2,269.9,0.52,-3.59,100.0,1019.85
2013-02-12 06:00:00,10.48,29.49,40.12,107.94,4.21,2.08,60.11,35.9,6.445,0.08,247.59,0.57,-4.2,100.0,1020.18
2013-02-12 07:00:00,24.38,29.85,54.4,86.43,4.64,3.03,78.99,80.04,8.204,0.07,290.18,0.54,-4.52,100.0,1020.85
2013-02-12 08:00:00,24.83,24.76,49.83,75.76,4.57,5.96,217.83,206.9,8.919,0.36,261.85,0.19,-4.28,100.0,1021.62
2013-02-12 09:00:00,20.75,20.66,41.67,53.87,4.47,8.88,190.76,183.41,6.987,0.14,163.49,0.15,-4.71,100.0,1021.95
2013-02-12 10:00:00,22.05,21.64,43.95,58.45,4.53,11.31,226.29,208.12,8.697,0.43,209.11,0.25,-3.84,100.0,1021.86
2013-02-12 11:00:00,14.04,17.71,31.98,55.5,4.12,16.13,214.77,193.79,6.425,0.75,178.15,0.24,-2.32,99.96,1021.56
2013-02-12 12:00:00,10.88,18.37,29.46,55.99,4.05,22.5,234.99,210.54,6.484,1.09,151.16,0.36,0.27,88.8,1020.38
2013-02-12 13:00:00,6.71,18.62,25.48,52.9,4.28,31.8,217.39,191.09,5.773,1.58,203.56,0.44,2.89,76.07,1019.06
2013-02-12 14:00:00,5.05,18.33,23.54,50.18,3.82,32.7,194.24,162.3,5.46,2.22,188.67,0.53,5.38,65.28,1018.27
2013-02-12 15:00:00,3.58,15.87,19.61,36.35,3.11,29.56,176.12,131.3,4.294,3.21,197.07,0.64,6.44,58.91,1018.03
2013-02-12 16:00:00,2.85,15.48,18.44,26.09,2.68,25.23,130.2,87.32,3.029,4.36,227.63,0.74,5.93,56.32,1017.77
2013-02-12 17:00:00,2.16,20.62,22.91,32.79,2.64,19.09,119.01,82.94,3.539,3.77,246.66,0.36,4.85,60.44,1017.46
2013-02-12 18:00:00,1.74,22.16,24.04,33.33,2.63,14.96,121.47,80.82,3.978,3.63,253.56,0.34,3.5,64.35,1017.45
2013-02-12 19:00:00,1.37,16.38,17.85,30.63,2.64,17.2,110.33,74.92,3.859,4.25,250.93,0.77,3.11,62.24,1017.59
2013-02-12 20:00:00,1.26,12.9,14.26,24.44,2.57,18.58,107.05,70.82,3.896,4.42,244.42,0.99,2.96,61.54,1017.59
2013-02-12 21:00:00,1.2,10.98,12.26,20.44,2.49,19.34,107.82,73.14,3.469,4.19,247.2,0.92,2.31,62.49,1017.59
2013-02-12 22:00:00,1.21,10.91,12.22,15.3,2.58,16.94,113.94,77.37,3.751,3.54,195.31,0.3,1.2,67.97,1017.23
2013-02-12 23:00:00,1.24,11.81,13.14,11.86,2.7,13.61,115.69,80.73,3.988,3.13,174.49,0.14,0.11,74.05,1016.67
2013-02-13 00:00:00,1.13,10.85,12.04,12.77,2.9,12.54,116.5,81.57,4.035,3.2,262.77,0.06,-0.18,75.68,1016.29
2013-02-13 01:00:00,1.23,12.62,13.94,14.47,2.96,9.7,117.56,75.27,4.033,3.57,233.92,0.54,-0.36,76.06,1016.48
2013-02-13 02:00:00,1.3,14.99,16.38,16.0,3.23,7.43,124.3,70.64,4.057,3.67,133.96,0.12,-0.63,76.61,1015.74
2013-02-13 03:00:00,1.63,13.46,15.18,14.57,3.32,7.18,119.69,69.81,3.747,3.33,116.16,0.18,-1.43,80.94,1014.74
2013-02-13 04:00:00,2.38,14.37,16.88,15.33,3.58,5.68,119.21,68.78,3.799,3.46,188.85,0.14,-1.87,82.05,1013.87
2013-02-13 05:00:00,1.65,12.22,13.97,14.01,3.62,6.27,113.1,65.88,3.85,3.78,247.3,0.17,-2.16,81.99,1013.83
2013-02-13 06:00:00,3.49,15.14,18.73,15.55,3.83,4.03,119.0,66.28,4.175,3.91,158.86,0.04,-1.82,81.05,1014.09
2013-02-13 07:00:00,9.14,17.34,26.66,20.12,4.37,3.65,137.3,69.43,4.582,4.24,309.13,0.26,-1.25,80.83,1014.2
2013-02-13 08:00:00,32.52,21.49,54.29,32.57,4.98,4.27,208.38,92.7,6.771,3.8,110.85,0.18,1.05,72.83,1014.55
2013-02-13 09:00:00,22.68,21.0,43.93,37.75,4.57,8.3,223.23,116.28,7.862,3.77,205.5,0.24,2.28,68.63,1014.63
2013-02-13 10:00:00,8.93,15.05,24.19,36.24,3.97,17.14,181.72,106.25,5.387,4.55,226.92,0.48,3.69,61.75,1014.57
2013-02-13 11:00:00,6.76,16.3,23.24,38.15,4.18,23.95,186.83,112.41,5.616,4.66,224.82,0.85,5.23,58.66,1014.55
2013-02-13 12:00:00,6.94,18.21,25.3,41.9,4.0,25.23,194.67,114.67,6.11,4.75,225.14,1.07,6.18,57.38,1013.7
2013-02-13 13:00:00,6.45,16.95,23.55,41.8,3.43,27.03,159.87,95.34,4.652,6.12,200.63,0.58,8.53,51.03,1012.15
2013-02-13 14:00:00,5.89,15.29,21.32,39.45,2.73,25.3,121.12,59.53,2.843,7.79,176.06,0.6,9.67,44.45,1011.43
2013-02-13 15:00:00,4.46,15.69,20.31,24.48,2.25,21.38,122.37,49.89,2.893,7.77,206.1,0.67,8.93,49.26,1011.65
2013-02-13 16:00:00,3.5,17.21,20.83,22.68,2.38,19.45,129.91,57.38,3.075,7.2,232.18,0.57,8.24,51.9,1011.59
2013-02-13 17:00:00,6.2,28.41,34.72,25.01,2.55,10.2,170.24,68.16,3.682,6.17,217.64,0.52,7.27,56.91,1011.64
2013-02-13 18:00:00,7.33,30.49,37.93,23.42,2.64,6.92,161.06,72.89,4.371,5.52,218.92,0.21,6.07,62.42,1012.17
2013-02-13 19:00:00,3.41,27.52,31.02,24.18,2.7,7.34,154.29,75.89,5.09,5.1,297.47,0.05,5.54,63.81,1012.7
2013-02-13 20:00:00,1.92,20.98,23.07,25.7,2.74,10.95,148.08,85.11,5.181,4.66,248.66,0.22,5.16,62.68,1013.41
2013-02-13 21:00:00,12.67,30.07,42.88,33.85,3.37,4.67,232.45,146.76,7.173,3.35,131.21,0.07,4.75,64.69,1013.73
2013-02-13 22:00:00,16.55,31.58,48.27,44.22,4.07,3.82,242.44,158.38,8.654,2.69,129.98,0.13,3.53,70.27,1013.23
2013-02-13 23:00:00,10.51,30.15,40.77,38.94,4.12,4.22,203.05,132.19,8.542,2.52,118.76,0.07,2.96,72.34,1013.24
2013-02-14 00:00:00,5.87,26.47,32.45,27.79,4.0,5.75,199.64,134.06,9.168,2.26,256.01,0.19,2.23,76.06,1013.24
2013-02-14 01:00:00,3.45,24.67,28.22,21.85,4.07,6.65,200.95,141.36,9.487,2.08,244.27,0.14,2.3,76.31,1013.24
2013-02-14 02:00:00,1.97,17.01,19.07,16.66,3.66,11.96,190.49,136.33,9.205,2.03,326.72,0.1,2.06,78.7,1012.98
2013-02-14 03:00:00,1.44,10.23,11.73,12.57,2.98,17.0,164.08,116.45,8.442,2.22,295.76,0.06,2.22,77.89,1012.79
2013-02-14 04:00:00,1.35,11.72,13.14,13.54,2.98,16.43,157.17,111.98,7.719,2.27,52.21,0.13,2.48,76.84,1012.48
2013-02-14 05:00:00,4.77,22.1,26.97,23.33,3.97,8.05,185.66,127.29,8.161,2.14,43.62,0.51,2.1,78.06,1012.56
2013-02-14 06:00:00,29.74,28.51,58.46,43.98,6.17,2.54,250.79,162.18,10.244,1.74,17.23,0.65,1.3,83.25,1013.23
2013-02-14 07:00:00,64.09,32.7,97.18,65.08,5.47,2.76,327.5,230.6,12.874,1.17,24.59,0.88,1.15,87.51,1015.17
2013-02-14 08:00:00,48.19,35.38,83.89,74.52,5.4,2.98,396.5,290.23,13.115,0.92,38.08,1.3,1.45,87.07,1016.14
2013-02-14 09:00:00,33.54,35.29,69.08,61.4,5.03,4.34,420.39,319.05,13.015,0.84,37.87,1.5,1.65,84.23,1016.25
2013-02-14 10:00:00,51.03,40.24,91.58,65.2,4.43,4.85,438.64,338.7,13.288,0.84,17.46,1.42,2.31,81.14,1016.15
2013-02-14 11:00:00,22.95,36.44,59.53,62.51,4.05,11.75,385.94,289.78,12.076,1.07,35.7,1.63,3.58,73.86,1015.68
2013-02-14 12:00:00,10.62,32.16,42.88,60.49,4.36,19.66,372.35,279.05,11.213,1.16,49.71,1.28,4.52,67.08,1015.49
2013-02-14 13:00:00,9.09,33.07,42.27,55.31,4.2,21.57,347.81,259.26,10.732,1.28,53.33,1.27,5.12,62.95,1015.27
2013-02-14 14:00:00,9.31,37.55,46.88,52.04,3.89,20.03,313.45,222.02,10.75,1.51,50.39,1.36,5.31,59.9,1015.13
2013-02-14 15:00:00,6.35,40.93,47.24,45.06,3.99,18.25,302.23,211.64,9.669,1.42,60.78,1.34,4.76,65.01,1015.29
2013-02-14 16:00:00,2.38,30.75,33.21,41.74,4.06,20.78,277.55,199.19,10.235,1.38,61.36,1.18,3.78,68.95,1015.9
2013-02-14 17:00:00,2.0,30.61,32.7,37.64,3.97,17.61,240.04,163.51,9.775,1.67,43.37,1.07,3.27,67.76,1016.67
2013-02-14 18:00:00,4.45,47.08,51.5,43.63,4.4,6.91,219.45,138.8,8.424,2.0,34.74,1.03,3.07,65.26,1017.39
2013-02-14 19:00:00,11.78,52.31,64.09,53.13,4.55,2.36,218.04,127.6,8.401,2.36,6.75,0.86,3.0,63.7,1018.47
2013-02-14 20:00:00,5.89,45.72,51.56,48.16,4.27,2.96,203.28,115.34,8.296,2.48,20.81,0.84,2.69,63.88,1019.21
2013-02-14 21:00:00,14.41,44.45,58.91,40.12,4.7,2.94,299.21,201.53,11.06,1.21,43.22,1.16,2.09,76.11,1020.06
2013-02-14 22:00:00,2.29,33.52,35.89,33.76,3.93,6.56,302.33,226.86,10.072,0.88,42.81,1.15,1.44,86.31,1020.69
2013-02-14 23:00:00,15.89,36.45,52.49,33.01,3.75,2.25,279.06,207.25,10.134,0.85,49.47,1.23,1.03,89.8,1020.92
2013-02-15 00:00:00,16.37,33.84,50.32,34.9,3.63,1.99,246.83,178.44,9.097,0.94,42.06,1.29,0.54,91.08,1021.23
2013-02-15 01:00:00,42.66,34.39,77.39,38.52,3.69,1.65,242.34,171.05,8.849,0.98,42.12,0.98,0.32,90.68,1021.87
2013-02-15 02:00:00,18.29,35.4,53.83,44.91,3.52,1.95,200.53,141.08,7.897,1.26,31.99,1.17,0.05,88.66,1021.84
2013-02-15 03:00:00,11.17,35.43,46.7,35.77,2.96,2.3,178.77,121.61,5.766,1.34,48.02,1.05,-0.18,87.47,1021.41
2013-02-15 04:00:00,9.17,33.64,42.91,31.24,2.74,2.68,168.11,112.14,5.648,1.4,61.77,0.98,-0.34,88.4,1021.25
2013-02-15 05:00:00,3.81,30.06,34.0,28.32,2.63,3.43,145.54,90.5,4.759,1.67,68.76,0.86,-0.38,86.8,1021.33
2013-02-15 06:00:00,29.19,32.84,62.25,45.04,3.02,1.89,165.32,103.37,7.697,1.6,66.92,0.83,-0.56,86.35,1021.57
2013-02-15 07:00:00,52.86,33.3,86.54,48.83,2.92,1.89,168.99,99.5,9.354,1.63,41.89,0.59,-0.58,85.38,1022.0
2013-02-15 08:00:00,40.96,30.16,71.39,56.11,2.85,3.35,187.23,115.54,6.024,1.56,359.6,0.99,-0.53,85.4,1022.29
2013-02-15 09:00:00,43.24,28.81,72.38,70.95,2.82,4.59,199.2,120.39,5.737,1.71,351.91,0.81,0.05,82.63,1022.12
2013-02-15 10:00:00,52.93,32.14,85.49,82.13,3.53,5.95,259.02,170.18,7.639,1.67,46.38,0.54,1.33,74.39,1021.79
2013-02-15 11:00:00,47.03,35.78,83.2,73.47,3.06,7.46,239.91,144.9,6.604,2.0,107.46,0.69,2.58,68.52,1021.34
2013-02-15 12:00:00,35.61,35.71,71.59,51.24,2.74,11.04,189.05,118.26,5.537,2.53,113.72,0.86,3.24,64.75,1020.01
